Date,Open,High,Low,Close
1997-11-25,5725,5725,5725,5725
1997-11-26,5740,5740,5740,5740
1997-11-27,5725,5725,5725,5725
1997-11-28,5750,5750,5750,5750
1997-12-01,5675,5675,5675,5675
1997-12-02,5665,5665,5665,5665
1997-12-03,5680,5680,5680,5680
1997-12-04,5745,5745,5745,5745
1997-12-05,5655,5655,5655,5655
1997-12-08,5635,5635,5635,5635
1997-12-09,5520,5520,5520,5520
1997-12-10,5355,5355,5355,5355
1997-12-11,5395,5395,5395,5395
1997-12-12,5385,5385,5385,5385
1997-12-15,5350,5350,5350,5350
1997-12-16,5270,5270,5270,5270
1997-12-17,5370,5370,5370,5370
1997-12-18,5345,5345,5345,5345
1997-12-19,5295,5295,5295,5295
1997-12-22,5320,5320,5320,5320
1997-12-23,5280,5280,5280,5280
1997-12-24,5325,5325,5325,5325
1997-12-29,5345,5345,5345,5345
1997-12-30,5375,5375,5375,5375
1997-12-31,5415,5415,5415,5415
1998-01-05,5400,5400,5400,5400
1998-01-06,5370,5370,5370,5370
1998-01-07,5340,5340,5340,5340
1998-01-08,5310,5310,5310,5310
1998-01-09,5260,5260,5260,5260
1998-01-12,5170,5170,5170,5170
1998-01-13,5170,5170,5170,5170
1998-01-14,5200,5200,5200,5200
1998-01-15,5120,5120,5120,5120
1998-01-16,5175,5175,5175,5175
1998-01-19,5140,5140,5140,5140
1998-01-20,5155,5155,5155,5155
1998-01-21,5200,5200,5200,5200
1998-01-22,5225,5225,5225,5225
1998-01-23,5265,5265,5265,5265
1998-01-26,5230,5230,5230,5230
1998-01-27,5225,5225,5225,5225
1998-01-28,5240,5240,5240,5240
1998-01-29,5215,5215,5215,5215
1998-01-30,5225,5225,5225,5225
1998-02-02,5195,5195,5195,5195
1998-02-03,5210,5210,5210,5210
1998-02-04,5260,5260,5260,5260
1998-02-05,5285,5285,5285,5285
1998-02-06,5295,5295,5295,5295
1998-02-09,5275,5275,5275,5275
1998-02-10,5280,5280,5280,5280
1998-02-11,5290,5290,5290,5290
1998-02-12,5320,5320,5320,5320
1998-02-13,5215,5215,5215,5215
1998-02-16,5200,5200,5200,5200
1998-02-17,5210,5210,5210,5210
1998-02-18,5300,5300,5300,5300
1998-02-19,5300,5300,5300,5300
1998-02-20,5325,5325,5325,5325
1998-02-23,5275,5275,5275,5275
1998-02-24,5280,5280,5280,5280
1998-02-25,5275,5275,5275,5275
1998-02-26,5260,5260,5260,5260
1998-02-27,5330,5330,5330,5330
1998-03-02,5320,5320,5320,5320
1998-03-03,5450,5450,5450,5450
1998-03-04,5410,5410,5410,5410
1998-03-05,5440,5440,5440,5440
1998-03-06,5445,5445,5445,5445
1998-03-09,5500,5500,5500,5500
1998-03-10,5530,5530,5530,5530
1998-03-11,5475,5475,5475,5475
1998-03-12,5360,5360,5360,5360
1998-03-13,5430,5430,5430,5430
1998-03-16,5450,5450,5450,5450
1998-03-17,5430,5430,5430,5430
1998-03-18,5425,5425,5425,5425
1998-03-19,5440,5440,5440,5440
1998-03-20,5440,5440,5440,5440
1998-03-23,5495,5495,5495,5495
1998-03-24,5480,5480,5480,5480
1998-03-25,5460,5460,5460,5460
1998-03-26,5485,5485,5485,5485
1998-03-27,5575,5575,5575,5575
1998-03-30,5550,5550,5550,5550
1998-03-31,5610,5610,5610,5610
1998-04-01,5635,5635,5635,5635
1998-04-02,5640,5640,5640,5640
1998-04-03,5645,5645,5645,5645
1998-04-06,5670,5670,5670,5670
1998-04-07,5620,5620,5620,5620
1998-04-08,5570,5570,5570,5570
1998-04-09,5610,5610,5610,5610
1998-04-14,5625,5625,5625,5625
1998-04-15,5620,5620,5620,5620
1998-04-16,5590,5590,5590,5590
1998-04-17,5565,5565,5565,5565
1998-04-20,5575,5575,5575,5575
1998-04-21,5625,5625,5625,5625
1998-04-22,5665,5665,5665,5665
1998-04-23,5665,5665,5665,5665
1998-04-24,5735,5735,5735,5735
1998-04-27,5690,5690,5690,5690
1998-04-28,5730,5730,5730,5730
1998-04-29,5730,5730,5730,5730
1998-04-30,5750,5750,5750,5750
1998-05-01,5730,5730,5730,5730
1998-05-05,5735,5735,5735,5735
1998-05-06,5760,5760,5760,5760
1998-05-07,5715,5715,5715,5715
1998-05-08,5745,5745,5745,5745
1998-05-11,5740,5740,5740,5740
1998-05-12,5720,5720,5720,5720
1998-05-13,5720,5720,5720,5720
1998-05-14,5720,5720,5720,5720
1998-05-15,5880,5880,5880,5880
1998-05-18,5925,5925,5925,5925
1998-05-19,5865,5865,5865,5865
1998-05-20,5865,5865,5865,5865
1998-05-21,5850,5850,5850,5850
1998-05-22,5855,5855,5855,5855
1998-05-26,5865,5865,5865,5865
1998-05-27,5870,5870,5870,5870
1998-05-28,5875,5875,5875,5875
1998-05-29,5795,5795,5795,5795
1998-06-01,5810,5810,5810,5810
1998-06-02,5820,5820,5820,5820
1998-06-03,5890,5890,5890,5890
1998-06-04,5960,5960,5960,5960
1998-06-05,5975,5975,5975,5975
1998-06-08,5985,5985,5985,5985
1998-06-09,6075,6075,6075,6075
1998-06-10,6025,6025,6025,6025
1998-06-11,6080,6080,6080,6080
1998-06-12,6150,6150,6150,6150
1998-06-15,6095,6095,6095,6095
1998-06-16,6060,6060,6060,6060
1998-06-17,5995,5995,5995,5995
1998-06-18,5910,5910,5910,5910
1998-06-19,5625,5625,5625,5625
1998-06-22,5670,5670,5670,5670
1998-06-23,5685,5685,5685,5685
1998-06-24,5695,5695,5695,5695
1998-06-25,5775,5775,5775,5775
1998-06-26,5845,5845,5845,5845
1998-06-29,5630,5630,5630,5630
1998-06-30,5490,5490,5490,5490
1998-07-01,5550,5550,5550,5550
1998-07-02,5470,5470,5470,5470
1998-07-03,5455,5455,5455,5455
1998-07-06,5505,5505,5505,5505
1998-07-07,5555,5555,5555,5555
1998-07-08,5525,5525,5525,5525
1998-07-09,5490,5490,5490,5490
1998-07-10,5530,5530,5530,5530
1998-07-13,5510,5510,5510,5510
1998-07-14,5525,5525,5525,5525
1998-07-15,5525,5525,5525,5525
1998-07-16,5455,5455,5455,5455
1998-07-17,5520,5520,5520,5520
1998-07-20,5520,5520,5520,5520
1998-07-21,5540,5540,5540,5540
1998-07-22,5455,5455,5455,5455
1998-07-23,5525,5525,5525,5525
1998-07-24,5570,5570,5570,5570
1998-07-27,5555,5555,5555,5555
1998-07-28,5500,5500,5500,5500
1998-07-29,5505,5505,5505,5505
1998-07-30,5545,5545,5545,5545
1998-07-31,5540,5540,5540,5540
1998-08-03,5530,5530,5530,5530
1998-08-04,5565,5565,5565,5565
1998-08-05,5550,5550,5550,5550
1998-08-06,5540,5540,5540,5540
1998-08-07,5630,5630,5630,5630
1998-08-10,5675,5675,5675,5675
1998-08-11,5630,5630,5630,5630
1998-08-12,5685,5685,5685,5685
1998-08-13,5640,5640,5640,5640
1998-08-14,5680,5680,5680,5680
1998-08-17,5670,5670,5670,5670
1998-08-18,5680,5680,5680,5680
1998-08-19,5500,5500,5500,5500
1998-08-20,5520,5520,5520,5520
1998-08-21,5520,5520,5520,5520
1998-08-24,5480,5480,5480,5480
1998-08-25,5455,5455,5455,5455
1998-08-26,5435,5435,5435,5435
1998-08-27,5480,5480,5480,5480
1998-08-28,5465,5465,5465,5465
1998-09-01,5390,5390,5390,5390
1998-09-02,5330,5330,5330,5330
1998-09-03,5345,5345,5345,5345
1998-09-04,5350,5350,5350,5350
1998-09-07,5365,5365,5365,5365
1998-09-08,5365,5365,5365,5365
1998-09-09,5345,5345,5345,5345
1998-09-10,5385,5385,5385,5385
1998-09-11,5425,5425,5425,5425
1998-09-14,5420,5420,5420,5420
1998-09-15,5410,5410,5410,5410
1998-09-16,5410,5410,5410,5410
1998-09-17,5365,5365,5365,5365
1998-09-18,5380,5380,5380,5380
1998-09-21,5400,5400,5400,5400
1998-09-22,5415,5415,5415,5415
1998-09-23,5405,5405,5405,5405
1998-09-24,5365,5365,5365,5365
1998-09-25,5395,5395,5395,5395
1998-09-28,5375,5375,5375,5375
1998-09-29,5360,5360,5360,5360
1998-09-30,5360,5360,5360,5360
1998-10-01,5325,5325,5325,5325
1998-10-02,5265,5265,5265,5265
1998-10-05,5250,5250,5250,5250
1998-10-06,5220,5220,5220,5220
1998-10-07,5310,5310,5310,5310
1998-10-08,5385,5385,5385,5385
1998-10-09,5350,5350,5350,5350
1998-10-12,5365,5365,5365,5365
1998-10-13,5395,5395,5395,5395
1998-10-14,5415,5415,5415,5415
1998-10-15,5425,5425,5425,5425
1998-10-16,5425,5425,5425,5425
1998-10-19,5395,5395,5395,5395
1998-10-20,5400,5400,5400,5400
1998-10-21,5430,5430,5430,5430
1998-10-22,5430,5430,5430,5430
1998-10-23,5505,5505,5505,5505
1998-10-26,5470,5470,5470,5470
1998-10-27,5500,5500,5500,5500
1998-10-28,5480,5480,5480,5480
1998-10-29,5535,5535,5535,5535
1998-10-30,5475,5475,5475,5475
1998-11-02,5510,5510,5510,5510
1998-11-03,5500,5500,5500,5500
1998-11-04,5530,5530,5530,5530
1998-11-05,5520,5520,5520,5520
1998-11-06,5535,5535,5535,5535
1998-11-09,5525,5525,5525,5525
1998-11-10,5440,5440,5440,5440
1998-11-11,5435,5435,5435,5435
1998-11-12,5440,5440,5440,5440
1998-11-13,5435,5435,5435,5435
1998-11-16,5375,5375,5375,5375
1998-11-17,5405,5405,5405,5405
1998-11-18,5400,5400,5400,5400
1998-11-19,5460,5460,5460,5460
1998-11-20,5450,5450,5450,5450
1998-11-23,5450,5450,5450,5450
1998-11-24,5415,5415,5415,5415
1998-11-25,5350,5350,5350,5350
1998-11-26,5350,5350,5350,5350
1998-11-27,5345,5345,5345,5345
1998-11-30,5390,5390,5390,5390
1998-12-01,5350,5350,5350,5350
1998-12-02,5365,5365,5365,5365
1998-12-03,5360,5360,5360,5360
1998-12-04,5355,5355,5355,5355
1998-12-07,5375,5375,5375,5375
1998-12-08,5290,5290,5290,5290
1998-12-09,5295,5295,5295,5295
1998-12-10,5320,5320,5320,5320
1998-12-11,5295,5295,5295,5295
1998-12-14,5275,5275,5275,5275
1998-12-15,5255,5255,5255,5255
1998-12-16,5235,5235,5235,5235
1998-12-17,5240,5240,5240,5240
1998-12-18,5225,5225,5225,5225
1998-12-21,5160,5160,5160,5160
1998-12-22,5130,5130,5130,5130
1998-12-23,5130,5130,5130,5130
1998-12-24,5140,5140,5140,5140
1998-12-29,5155,5155,5155,5155
1998-12-30,5165,5165,5165,5165
1998-12-31,5170,5170,5170,5170
1999-01-04,5135,5135,5135,5135
1999-01-05,5100,5100,5100,5100
1999-01-06,4990,4990,4990,4990
1999-01-07,5035,5035,5035,5035
1999-01-08,5075,5075,5075,5075
1999-01-11,5070,5070,5070,5070
1999-01-12,5080,5080,5080,5080
1999-01-13,5065,5065,5065,5065
1999-01-14,5050,5050,5050,5050
1999-01-15,5065,5065,5065,5065
1999-01-18,5090,5090,5090,5090
1999-01-19,5105,5105,5105,5105
1999-01-20,5110,5110,5110,5110
1999-01-21,5120,5120,5120,5120
1999-01-22,5155,5155,5155,5155
1999-01-25,5120,5120,5120,5120
1999-01-26,5170,5170,5170,5170
1999-01-27,5155,5155,5155,5155
1999-01-28,5140,5140,5140,5140
1999-01-29,5140,5140,5140,5140
1999-02-01,5160,5160,5160,5160
1999-02-02,5140,5140,5140,5140
1999-02-03,5140,5140,5140,5140
1999-02-04,5150,5150,5150,5150
1999-02-05,5250,5250,5250,5250
1999-02-08,5340,5340,5340,5340
1999-02-09,5265,5265,5265,5265
1999-02-10,5255,5255,5255,5255
1999-02-11,5215,5215,5215,5215
1999-02-12,5185,5185,5185,5185
1999-02-15,5170,5170,5170,5170
1999-02-16,5145,5145,5145,5145
1999-02-17,5170,5170,5170,5170
1999-02-18,5250,5250,5250,5250
1999-02-19,5255,5255,5255,5255
1999-02-22,5225,5225,5225,5225
1999-02-23,5270,5270,5270,5270
1999-02-24,5305,5305,5305,5305
1999-02-25,5350,5350,5350,5350
1999-02-26,5320,5320,5320,5320
1999-03-01,5310,5310,5310,5310
1999-03-02,5335,5335,5335,5335
1999-03-03,5345,5345,5345,5345
1999-03-04,5325,5325,5325,5325
1999-03-05,5305,5305,5305,5305
1999-03-08,5320,5320,5320,5320
1999-03-09,5325,5325,5325,5325
1999-03-10,5320,5320,5320,5320
1999-03-11,5245,5245,5245,5245
1999-03-12,5240,5240,5240,5240
1999-03-15,5280,5280,5280,5280
1999-03-16,5255,5255,5255,5255
1999-03-17,5270,5270,5270,5270
1999-03-18,5255,5255,5255,5255
1999-03-19,5245,5245,5245,5245
1999-03-22,5285,5285,5285,5285
1999-03-23,5325,5325,5325,5325
1999-03-24,5300,5300,5300,5300
1999-03-25,5320,5320,5320,5320
1999-03-26,5330,5330,5330,5330
1999-03-29,5290,5290,5290,5290
1999-03-30,5235,5235,5235,5235
1999-03-31,5240,5240,5240,5240
1999-04-01,5250,5250,5250,5250
1999-04-06,5210,5210,5210,5210
1999-04-07,5260,5260,5260,5260
1999-04-08,5300,5300,5300,5300
1999-04-09,5285,5285,5285,5285
1999-04-12,5285,5285,5285,5285
1999-04-13,5310,5310,5310,5310
1999-04-14,5290,5290,5290,5290
1999-04-15,5320,5320,5320,5320
1999-04-16,5430,5430,5430,5430
1999-04-19,5440,5440,5440,5440
1999-04-20,5445,5445,5445,5445
1999-04-21,5385,5385,5385,5385
1999-04-22,5440,5440,5440,5440
1999-04-23,5475,5475,5475,5475
1999-04-26,5470,5470,5470,5470
1999-04-27,5465,5465,5465,5465
1999-04-28,5465,5465,5465,5465
1999-04-29,5595,5595,5595,5595
1999-04-30,5610,5610,5610,5610
1999-05-04,5620,5620,5620,5620
1999-05-05,5620,5620,5620,5620
1999-05-06,5625,5625,5625,5625
1999-05-07,5645,5645,5645,5645
1999-05-10,5605,5605,5605,5605
1999-05-11,5585,5585,5585,5585
1999-05-12,5670,5670,5670,5670
1999-05-13,5695,5695,5695,5695
1999-05-14,5705,5705,5705,5705
1999-05-17,5690,5690,5690,5690
1999-05-18,5670,5670,5670,5670
1999-05-19,5680,5680,5680,5680
1999-05-20,5670,5670,5670,5670
1999-05-21,5640,5640,5640,5640
1999-05-24,5640,5640,5640,5640
1999-05-25,5700,5700,5700,5700
1999-05-26,5720,5720,5720,5720
1999-05-27,5600,5600,5600,5600
1999-05-28,5505,5505,5505,5505
1999-06-01,5380,5380,5380,5380
1999-06-02,5370,5370,5370,5370
1999-06-03,5220,5220,5220,5220
1999-06-04,5235,5235,5235,5235
1999-06-07,5180,5180,5180,5180
1999-06-08,5220,5220,5220,5220
1999-06-09,5245,5245,5245,5245
1999-06-10,5350,5350,5350,5350
1999-06-11,5370,5370,5370,5370
1999-06-14,5385,5385,5385,5385
1999-06-15,5340,5340,5340,5340
1999-06-16,5290,5290,5290,5290
1999-06-17,5290,5290,5290,5290
1999-06-18,5355,5355,5355,5355
1999-06-21,5330,5330,5330,5330
1999-06-22,5315,5315,5315,5315
1999-06-23,5345,5345,5345,5345
1999-06-24,5325,5325,5325,5325
1999-06-25,5265,5265,5265,5265
1999-06-28,5320,5320,5320,5320
1999-06-29,5315,5315,5315,5315
1999-06-30,5270,5270,5270,5270
1999-07-01,5265,5265,5265,5265
1999-07-02,5270,5270,5270,5270
1999-07-05,5250,5250,5250,5250
1999-07-06,5225,5225,5225,5225
1999-07-07,5235,5235,5235,5235
1999-07-08,5395,5395,5395,5395
1999-07-09,5300,5300,5300,5300
1999-07-12,5260,5260,5260,5260
1999-07-13,5255,5255,5255,5255
1999-07-14,5310,5310,5310,5310
1999-07-15,5340,5340,5340,5340
1999-07-16,5255,5255,5255,5255
1999-07-19,5295,5295,5295,5295
1999-07-20,5270,5270,5270,5270
1999-07-21,5270,5270,5270,5270
1999-07-22,5220,5220,5220,5220
1999-07-23,5250,5250,5250,5250
1999-07-26,5230,5230,5230,5230
1999-07-27,5235,5235,5235,5235
1999-07-28,5240,5240,5240,5240
1999-07-29,5240,5240,5240,5240
1999-07-30,5220,5220,5220,5220
1999-08-02,5230,5230,5230,5230
1999-08-03,5230,5230,5230,5230
1999-08-04,5235,5235,5235,5235
1999-08-05,5240,5240,5240,5240
1999-08-06,5235,5235,5235,5235
1999-08-09,5285,5285,5285,5285
1999-08-10,5330,5330,5330,5330
1999-08-11,5330,5330,5330,5330
1999-08-12,5355,5355,5355,5355
1999-08-13,5335,5335,5335,5335
1999-08-16,5285,5285,5285,5285
1999-08-17,5280,5280,5280,5280
1999-08-18,5280,5280,5280,5280
1999-08-19,5280,5280,5280,5280
1999-08-20,5290,5290,5290,5290
1999-08-23,5255,5255,5255,5255
1999-08-24,5220,5220,5220,5220
1999-08-25,5220,5220,5220,5220
1999-08-26,5205,5205,5205,5205
1999-08-27,5210,5210,5210,5210
1999-08-31,5250,5250,5250,5250
1999-09-01,5300,5300,5300,5300
1999-09-02,5270,5270,5270,5270
1999-09-03,5275,5275,5275,5275
1999-09-06,5270,5270,5270,5270
1999-09-07,5360,5360,5360,5360
1999-09-08,5450,5450,5450,5450
1999-09-09,5540,5540,5540,5540
1999-09-10,5485,5485,5485,5485
1999-09-13,5425,5425,5425,5425
1999-09-14,5430,5430,5430,5430
1999-09-15,5365,5365,5365,5365
1999-09-16,5455,5455,5455,5455
1999-09-17,5460,5460,5460,5460
1999-09-20,5440,5440,5440,5440
1999-09-21,5445,5445,5445,5445
1999-09-22,5380,5380,5380,5380
1999-09-23,5395,5395,5395,5395
1999-09-24,5400,5400,5400,5400
1999-09-27,5415,5415,5415,5415
1999-09-28,5395,5395,5395,5395
1999-09-29,5450,5450,5450,5450
1999-09-30,5390,5390,5390,5390
1999-10-01,5420,5420,5420,5420
1999-10-04,5395,5395,5395,5395
1999-10-05,5385,5385,5385,5385
1999-10-06,5385,5385,5385,5385
1999-10-07,5380,5380,5380,5380
1999-10-08,5380,5380,5380,5380
1999-10-11,5385,5385,5385,5385
1999-10-12,5410,5410,5410,5410
1999-10-13,5410,5410,5410,5410
1999-10-14,5435,5435,5435,5435
1999-10-15,5410,5410,5410,5410
1999-10-18,5370,5370,5370,5370
1999-10-19,5410,5410,5410,5410
1999-10-20,5460,5460,5460,5460
1999-10-21,5610,5610,5610,5610
1999-10-22,5595,5595,5595,5595
1999-10-25,5625,5625,5625,5625
1999-10-26,5625,5625,5625,5625
1999-10-27,5655,5655,5655,5655
1999-10-28,5615,5615,5615,5615
1999-10-29,5730,5730,5730,5730
1999-11-01,5765,5765,5765,5765
1999-11-02,5880,5880,5880,5880
1999-11-03,5875,5875,5875,5875
1999-11-04,5965,5965,5965,5965
1999-11-05,5830,5830,5830,5830
1999-11-08,5880,5880,5880,5880
1999-11-09,5915,5915,5915,5915
1999-11-10,5930,5930,5930,5930
1999-11-11,5930,5930,5930,5930
1999-11-12,5890,5890,5890,5890
1999-11-15,5770,5770,5770,5770
1999-11-16,5960,5960,5960,5960
1999-11-17,5830,5830,5830,5830
1999-11-18,5835,5835,5835,5835
1999-11-19,5800,5800,5800,5800
1999-11-22,5890,5890,5890,5890
1999-11-23,5905,5905,5905,5905
1999-11-24,5840,5840,5840,5840
1999-11-25,5800,5800,5800,5800
1999-11-26,5870,5870,5870,5870
1999-11-29,5860,5860,5860,5860
1999-11-30,5795,5795,5795,5795
1999-12-01,5835,5835,5835,5835
1999-12-02,5785,5785,5785,5785
1999-12-03,5800,5800,5800,5800
1999-12-06,5785,5785,5785,5785
1999-12-07,5790,5790,5790,5790
1999-12-08,5770,5770,5770,5770
1999-12-09,5670,5670,5670,5670
1999-12-10,5750,5750,5750,5750
1999-12-13,5690,5690,5690,5690
1999-12-14,5685,5685,5685,5685
1999-12-15,5700,5700,5700,5700
1999-12-16,5755,5755,5755,5755
1999-12-17,5790,5790,5790,5790
1999-12-20,5705,5705,5705,5705
1999-12-21,5760,5760,5760,5760
1999-12-22,5750,5750,5750,5750
1999-12-23,5760,5760,5760,5760
1999-12-24,5760,5760,5760,5760
1999-12-29,5830,5830,5830,5830
1999-12-30,6100,6100,6100,6100
2000-01-04,6045,6045,6045,6045
2000-01-05,5965,5965,5965,5965
2000-01-06,6095,6095,6095,6095
2000-01-07,6100,6100,6100,6100
2000-01-10,6090,6090,6090,6090
2000-01-11,6020,6020,6020,6020
2000-01-12,5950,5950,5950,5950
2000-01-13,5940,5940,5940,5940
2000-01-14,5915,5915,5915,5915
2000-01-17,5940,5940,5940,5940
2000-01-18,5910,5910,5910,5910
2000-01-19,5965,5965,5965,5965
2000-01-20,5980,5980,5980,5980
2000-01-21,6030,6030,6030,6030
2000-01-24,5970,5970,5970,5970
2000-01-25,5905,5905,5905,5905
2000-01-26,5890,5890,5890,5890
2000-01-27,5830,5830,5830,5830
2000-01-28,5860,5860,5860,5860
2000-01-31,5890,5890,5890,5890
2000-02-01,5855,5855,5855,5855
2000-02-02,5845,5845,5845,5845
2000-02-03,5830,5830,5830,5830
2000-02-04,5790,5790,5790,5790
2000-02-07,5740,5740,5740,5740
2000-02-08,5660,5660,5660,5660
2000-02-09,5695,5695,5695,5695
2000-02-10,5730,5730,5730,5730
2000-02-11,5720,5720,5720,5720
2000-02-14,5725,5725,5725,5725
2000-02-15,5670,5670,5670,5670
2000-02-16,5650,5650,5650,5650
2000-02-17,5670,5670,5670,5670
2000-02-18,5670,5670,5670,5670
2000-02-21,5625,5625,5625,5625
2000-02-22,5580,5580,5580,5580
2000-02-23,5635,5635,5635,5635
2000-02-24,5600,5600,5600,5600
2000-02-25,5620,5620,5620,5620
2000-02-28,5575,5575,5575,5575
2000-02-29,5595,5595,5595,5595
2000-03-01,5585,5585,5585,5585
2000-03-02,5635,5635,5635,5635
2000-03-03,5680,5680,5680,5680
2000-03-06,5665,5665,5665,5665
2000-03-07,5700,5700,5700,5700
2000-03-08,5630,5630,5630,5630
2000-03-09,5560,5560,5560,5560
2000-03-10,5555,5555,5555,5555
2000-03-13,5525,5525,5525,5525
2000-03-14,5465,5465,5465,5465
2000-03-15,5390,5390,5390,5390
2000-03-16,5355,5355,5355,5355
2000-03-17,5380,5380,5380,5380
2000-03-20,5450,5450,5450,5450
2000-03-21,5480,5480,5480,5480
2000-03-22,5470,5470,5470,5470
2000-03-23,5430,5430,5430,5430
2000-03-24,5455,5455,5455,5455
2000-03-27,5405,5405,5405,5405
2000-03-28,5380,5380,5380,5380
2000-03-29,5400,5400,5400,5400
2000-03-30,5385,5385,5385,5385
2000-03-31,5345,5345,5345,5345
2000-04-03,5395,5395,5395,5395
2000-04-04,5395,5395,5395,5395
2000-04-05,5375,5375,5375,5375
2000-04-06,5400,5400,5400,5400
2000-04-07,5380,5380,5380,5380
2000-04-10,5410,5410,5410,5410
2000-04-11,5410,5410,5410,5410
2000-04-12,5450,5450,5450,5450
2000-04-13,5455,5455,5455,5455
2000-04-14,5405,5405,5405,5405
2000-04-17,5455,5455,5455,5455
2000-04-18,5455,5455,5455,5455
2000-04-19,5420,5420,5420,5420
2000-04-20,5455,5455,5455,5455
2000-04-25,5440,5440,5440,5440
2000-04-26,5420,5420,5420,5420
2000-04-27,5385,5385,5385,5385
2000-04-28,5420,5420,5420,5420
2000-05-02,5435,5435,5435,5435
2000-05-03,5385,5385,5385,5385
2000-05-04,5390,5390,5390,5390
2000-05-05,5455,5455,5455,5455
2000-05-08,5435,5435,5435,5435
2000-05-09,5415,5415,5415,5415
2000-05-10,5455,5455,5455,5455
2000-05-11,5445,5445,5445,5445
2000-05-12,5440,5440,5440,5440
2000-05-15,5425,5425,5425,5425
2000-05-16,5460,5460,5460,5460
2000-05-17,5460,5460,5460,5460
2000-05-18,5440,5440,5440,5440
2000-05-19,5450,5450,5450,5450
2000-05-22,5455,5455,5455,5455
2000-05-23,5440,5440,5440,5440
2000-05-24,5430,5430,5430,5430
2000-05-25,5440,5440,5440,5440
2000-05-26,5415,5415,5415,5415
2000-05-30,5355,5355,5355,5355
2000-05-31,5380,5380,5380,5380
2000-06-01,5340,5340,5340,5340
2000-06-02,5380,5380,5380,5380
2000-06-05,5325,5325,5325,5325
2000-06-06,5305,5305,5305,5305
2000-06-07,5305,5305,5305,5305
2000-06-08,5320,5320,5320,5320
2000-06-09,5385,5385,5385,5385
2000-06-12,5410,5410,5410,5410
2000-06-13,5420,5420,5420,5420
2000-06-14,5450,5450,5450,5450
2000-06-15,5460,5460,5460,5460
2000-06-16,5455,5455,5455,5455
2000-06-19,5430,5430,5430,5430
2000-06-20,5440,5440,5440,5440
2000-06-21,5450,5450,5450,5450
2000-06-22,5455,5455,5455,5455
2000-06-23,5540,5540,5540,5540
2000-06-26,5540,5540,5540,5540
2000-06-27,5530,5530,5530,5530
2000-06-28,5530,5530,5530,5530
2000-06-29,5525,5525,5525,5525
2000-06-30,5510,5510,5510,5510
2000-07-03,5500,5500,5500,5500
2000-07-04,5485,5485,5485,5485
2000-07-05,5495,5495,5495,5495
2000-07-06,5485,5485,5485,5485
2000-07-07,5490,5490,5490,5490
2000-07-10,5430,5430,5430,5430
2000-07-11,5385,5385,5385,5385
2000-07-12,5360,5360,5360,5360
2000-07-13,5350,5350,5350,5350
2000-07-14,5340,5340,5340,5340
2000-07-17,5325,5325,5325,5325
2000-07-18,5330,5330,5330,5330
2000-07-19,5370,5370,5370,5370
2000-07-20,5350,5350,5350,5350
2000-07-21,5350,5350,5350,5350
2000-07-24,5365,5365,5365,5365
2000-07-25,5330,5330,5330,5330
2000-07-26,5320,5320,5320,5320
2000-07-27,5320,5320,5320,5320
2000-07-28,5305,5305,5305,5305
2000-07-31,5320,5320,5320,5320
2000-08-01,5310,5310,5310,5310
2000-08-02,5290,5290,5290,5290
2000-08-03,5295,5295,5295,5295
2000-08-04,5315,5315,5315,5315
2000-08-07,5315,5315,5315,5315
2000-08-08,5315,5315,5315,5315
2000-08-09,5295,5295,5295,5295
2000-08-10,5300,5300,5300,5300
2000-08-11,5290,5290,5290,5290
2000-08-14,5280,5280,5280,5280
2000-08-15,5310,5310,5310,5310
2000-08-16,5310,5310,5310,5310
2000-08-17,5305,5305,5305,5305
2000-08-18,5345,5345,5345,5345
2000-08-21,5335,5335,5335,5335
2000-08-22,5340,5340,5340,5340
2000-08-23,5390,5390,5390,5390
2000-08-24,5450,5450,5450,5450
2000-08-25,5435,5435,5435,5435
2000-08-29,5420,5420,5420,5420
2000-08-30,5445,5445,5445,5445
2000-08-31,5415,5415,5415,5415
2000-09-01,5435,5435,5435,5435
2000-09-04,5420,5420,5420,5420
2000-09-05,5515,5515,5515,5515
2000-09-06,5525,5525,5525,5525
2000-09-07,5540,5540,5540,5540
2000-09-08,5550,5550,5550,5550
2000-09-11,5570,5570,5570,5570
2000-09-12,5595,5595,5595,5595
2000-09-13,5575,5575,5575,5575
2000-09-14,5560,5560,5560,5560
2000-09-15,5560,5560,5560,5560
2000-09-18,5570,5570,5570,5570
2000-09-19,5525,5525,5525,5525
2000-09-20,5505,5505,5505,5505
2000-09-21,5540,5540,5540,5540
2000-09-22,5555,5555,5555,5555
2000-09-25,5560,5560,5560,5560
2000-09-26,5525,5525,5525,5525
2000-09-27,5430,5430,5430,5430
2000-09-28,5425,5425,5425,5425
2000-09-29,5390,5390,5390,5390
2000-10-02,5395,5395,5395,5395
2000-10-03,5380,5380,5380,5380
2000-10-04,5410,5410,5410,5410
2000-10-05,5395,5395,5395,5395
2000-10-06,5375,5375,5375,5375
2000-10-09,5355,5355,5355,5355
2000-10-10,5330,5330,5330,5330
2000-10-11,5370,5370,5370,5370
2000-10-12,5370,5370,5370,5370
2000-10-13,5365,5365,5365,5365
2000-10-16,5360,5360,5360,5360
2000-10-17,5320,5320,5320,5320
2000-10-18,5325,5325,5325,5325
2000-10-19,5335,5335,5335,5335
2000-10-20,5300,5300,5300,5300
2000-10-23,5295,5295,5295,5295
2000-10-24,5285,5285,5285,5285
2000-10-25,5270,5270,5270,5270
